#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
sfp;Street Fighter (prototype);mame;sf;1987;Capcom;;2;0;joystick (8-way),pedal,joystick (8-way),pedal;good;1;raster;sf;;;;;;;
sfa2;Street Fighter Alpha 2 (Euro 960229);mame;;1996;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;6;;;;
sfa2ur1;Street Fighter Alpha 2 (USA 960306);mame;sfa2;1996;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfa2;;;6;;;;
sfa2u;Street Fighter Alpha 2 (USA 960430);mame;sfa2;1996;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfa2;;;6;;;;
sfa3b;Street Fighter Alpha 3 (Brazil 980629);mame;sfa3;1998;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfa3;;;6;;;;
sfa3;Street Fighter Alpha 3 (Euro 980904);mame;;1998;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;6;;;;
sfa3hr1;Street Fighter Alpha 3 (Hispanic 980629);mame;sfa3;1998;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfa3;;;6;;;;
sfa3h;Street Fighter Alpha 3 (Hispanic 980904);mame;sfa3;1998;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfa3;;;6;;;;
sfa3us;Street Fighter Alpha 3 (USA 980616, SAMPLE Version);mame;sfa3;1998;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfa3;;;6;;;;
sfa3ur1;Street Fighter Alpha 3 (USA 980629);mame;sfa3;1998;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfa3;;;6;;;;
sfa3ud;Street Fighter Alpha 3 (USA 980904 Phoenix Edition) (bootleg);mame;sfa3;1998;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfa3;;;6;;;;
sfa3u;Street Fighter Alpha 3 (USA 980904);mame;sfa3;1998;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfa3;;;6;;;;
sfach;Street Fighter Alpha: Warriors' Dreams (CPS Changer, Publicity USA 950727);mame;sfzch;1995;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfzch;;;6;;;;
sfar3;Street Fighter Alpha: Warriors' Dreams (Euro 950605);mame;sfa;1995;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfa;;;6;;;;
sfar2;Street Fighter Alpha: Warriors' Dreams (Euro 950627);mame;sfa;1995;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfa;;;6;;;;
sfar1;Street Fighter Alpha: Warriors' Dreams (Euro 950718);mame;sfa;1995;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfa;;;6;;;;
sfad;Street Fighter Alpha: Warriors' Dreams (Euro 950727 Phoenix Edition) (bootleg);mame;sfa;1995;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfa;;;6;;;;
sfa;Street Fighter Alpha: Warriors' Dreams (Euro 950727);mame;;1995;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;6;;;;
sfau;Street Fighter Alpha: Warriors' Dreams (USA 950627);mame;sfa;1995;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfa;;;6;;;;
sfexa;Street Fighter EX (Asia 961219);mame;sfex;1996;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex;;;6;;;;
sfex;Street Fighter EX (Euro 961219);mame;;1996;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;coh1000c;;;6;;;;
sfexj;Street Fighter EX (Japan 961130);mame;sfex;1996;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex;;;6;;;;
sfexu;Street Fighter EX (USA 961219);mame;sfex;1996;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex;;;6;;;;
sfexpj1;Street Fighter EX Plus (Japan 970311);mame;sfexp;1997;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfexp;;;6;;;;
sfexpj;Street Fighter EX Plus (Japan 970407);mame;sfexp;1997;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfexp;;;6;;;;
sfexpu1;Street Fighter EX Plus (USA 970311);mame;sfexp;1997;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfexp;;;6;;;;
sfexp;Street Fighter EX Plus (USA 970407);mame;;1997;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;coh1000c;;;6;;;;
sfex2a;Street Fighter EX2 (Asia 980312);mame;sfex2;1998;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex2;;;6;;;;
sfex2;Street Fighter EX2 (Euro 980312);mame;;1998;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;coh3002c;;;6;;;;
sfex2h;Street Fighter EX2 (Hispanic 980312);mame;sfex2;1998;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex2;;;6;;;;
sfex2j;Street Fighter EX2 (Japan 980312);mame;sfex2;1998;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex2;;;6;;;;
sfex2u1;Street Fighter EX2 (USA 980312);mame;sfex2;1998;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex2;;;6;;;;
sfex2u;Street Fighter EX2 (USA 980526);mame;sfex2;1998;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex2;;;6;;;;
sfex2pa;Street Fighter EX2 Plus (Asia 990611);mame;sfex2p;1999;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex2p;;;6;;;;
sfex2p;Street Fighter EX2 Plus (Euro 990611);mame;;1999;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;coh3002c;;;6;;;;
sfex2ph;Street Fighter EX2 Plus (Hispanic 990611);mame;sfex2p;1999;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex2p;;;6;;;;
sfex2pj;Street Fighter EX2 Plus (Japan 990611);mame;sfex2p;1999;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex2p;;;6;;;;
sfex2pu;Street Fighter EX2 Plus (USA 990611);mame;sfex2p;1999;Capcom / Arika;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex2p;;;6;;;;
sf2hfj;Street Fighter II' Turbo: Hyper Fighting (Japan 921209);mame;sf2hf;1992;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2hf;;;6;;;;
sf2cebltw;Street Fighter II': Champion Edition ('Taiwan' bootleg with PAL);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2accp2;Street Fighter II': Champion Edition (Accelerator Pt.II, bootleg);mame;sf2ce;1992;bootleg (Testron);;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2acc;Street Fighter II': Champion Edition (Accelerator!, bootleg, set 1);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2acca;Street Fighter II': Champion Edition (Accelerator!, bootleg, set 2);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2amf;Street Fighter II': Champion Edition (Alpha Magic-F, bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);preliminary;1;raster;sf2ce;;;6;;;;
sf2dongb;Street Fighter II': Champion Edition (Dongfang Bubai protection, bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2dkot2;Street Fighter II': Champion Edition (Double K.O. Turbo II, bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2ceds6;Street Fighter II': Champion Edition (Dstreet-6, bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2bhh;Street Fighter II': Champion Edition (Hung Hsi, bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2ceja;Street Fighter II': Champion Edition (Japan 920322);mame;sf2ce;1992;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2cejb;Street Fighter II': Champion Edition (Japan 920513);mame;sf2ce;1992;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2cejc;Street Fighter II': Champion Edition (Japan 920803);mame;sf2ce;1992;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2amf2;Street Fighter II': Champion Edition (L735 Test Rom, bootleg, set 1);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2amf3;Street Fighter II': Champion Edition (L735 Test Rom, bootleg, set 2);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2m1;Street Fighter II': Champion Edition (M1, bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2m10;Street Fighter II': Champion Edition (M10, bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2m2;Street Fighter II': Champion Edition (M2, bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2m3;Street Fighter II': Champion Edition (M3, bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2m4;Street Fighter II': Champion Edition (M4, bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2m5;Street Fighter II': Champion Edition (M5, bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2m6;Street Fighter II': Champion Edition (M6, bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2m7;Street Fighter II': Champion Edition (M7, bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2m8;Street Fighter II': Champion Edition (M8, bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2m9;Street Fighter II': Champion Edition (M9, bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2cems6a;Street Fighter II': Champion Edition (Mstreet-6, bootleg, set 1);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2cems6b;Street Fighter II': Champion Edition (Mstreet-6, bootleg, set 2);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2cems6c;Street Fighter II': Champion Edition (Mstreet-6, bootleg, set 3);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2ceb;Street Fighter II': Champion Edition (Playmark bootleg, set 1);mame;sf2ce;1992;bootleg (Playmark);;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2ceb4;Street Fighter II': Champion Edition (Playmark bootleg, set 2);mame;sf2ce;1992;bootleg (Playmark);;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2ceb5;Street Fighter II': Champion Edition (Playmark bootleg, set 3);mame;sf2ce;1992;bootleg (Playmark);;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2re;Street Fighter II': Champion Edition (RE, bootleg);mame;sf2;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2;;;6;;;;
sf2rb;Street Fighter II': Champion Edition (Rainbow, bootleg, set 1);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2rb2;Street Fighter II': Champion Edition (Rainbow, bootleg, set 2);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2rb3;Street Fighter II': Champion Edition (Rainbow, bootleg, set 3);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2redp2;Street Fighter II': Champion Edition (Red Wave PtII, bootleg);mame;sf2ce;1992?;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2red;Street Fighter II': Champion Edition (Red Wave, bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2cet;Street Fighter II': Champion Edition (Taiwan 920313);mame;sf2ce;1992;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2ceupl;Street Fighter II': Champion Edition (UPL bootleg);mame;sf2ce;1992;bootleg (UPL);;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2ceua;Street Fighter II': Champion Edition (USA 920313);mame;sf2ce;1992;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2ceub;Street Fighter II': Champion Edition (USA 920513);mame;sf2ce;1992;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2ceuc;Street Fighter II': Champion Edition (USA 920803);mame;sf2ce;1992;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2v004;Street Fighter II': Champion Edition (V004, bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2ceea;Street Fighter II': Champion Edition (World 920313);mame;sf2ce;1992;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2ce;Street Fighter II': Champion Edition (World 920513);mame;;1992;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;6;;;;
sf2koryu;Street Fighter II': Champion Edition (Xiang Long, Chinese bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2yyc;Street Fighter II': Champion Edition (YYC, bootleg);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2level;Street Fighter II': Champion Edition (bootleg with level selection);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2ceb2;Street Fighter II': Champion Edition (bootleg, set 1);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2ceb3;Street Fighter II': Champion Edition (bootleg, set 2);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2ceblp;Street Fighter II': Champion Edition (protected bootleg on non-dash board);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2hfu;Street Fighter II': Hyper Fighting (USA 921209);mame;sf2hf;1992;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2hf;;;6;;;;
sf2hf;Street Fighter II': Hyper Fighting (World 921209);mame;;1992;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;6;;;;
sf2mdt;Street Fighter II': Magic Delta Turbo (bootleg, set 1);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2mdta;Street Fighter II': Magic Delta Turbo (bootleg, set 2);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2mdtb;Street Fighter II': Magic Delta Turbo (bootleg, set 3);mame;sf2ce;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2ja;Street Fighter II: The World Warrior (Japan 910214);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2jc;Street Fighter II: The World Warrior (Japan 910306);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2jf;Street Fighter II: The World Warrior (Japan 910411);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2jh;Street Fighter II: The World Warrior (Japan 910522);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2j;Street Fighter II: The World Warrior (Japan 911210, CPS-B-13);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2j17;Street Fighter II: The World Warrior (Japan 911210, CPS-B-17);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2jl;Street Fighter II: The World Warrior (Japan 920312);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2qp1;Street Fighter II: The World Warrior (Quicken Pt-I, bootleg);mame;sf2;1991;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2qp2;Street Fighter II: The World Warrior (Quicken, bootleg);mame;sf2;1991;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2rk;Street Fighter II: The World Warrior (RK, bootleg);mame;sf2;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ebbl;Street Fighter II: The World Warrior (TAB Austria, bootleg, set 1);mame;sf2;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2stt;Street Fighter II: The World Warrior (TAB Austria, bootleg, set 2);mame;sf2;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);preliminary;1;raster;sf2;;;6;;;;
sf2ebbl2;Street Fighter II: The World Warrior (TAB Austria, bootleg, set 3);mame;sf2;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ebbl3;Street Fighter II: The World Warrior (TAB Austria, bootleg, set 4);mame;sf2;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2thndr;Street Fighter II: The World Warrior (Thunder Edition, bootleg, set 1);mame;sf2;1991;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2thndr2;Street Fighter II: The World Warrior (Thunder Edition, bootleg, set 2);mame;sf2;1991;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ua;Street Fighter II: The World Warrior (USA 910206);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ub;Street Fighter II: The World Warrior (USA 910214);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ue;Street Fighter II: The World Warrior (USA 910228);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2uc;Street Fighter II: The World Warrior (USA 910306);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ud;Street Fighter II: The World Warrior (USA 910318);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2uf;Street Fighter II: The World Warrior (USA 910411);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ug;Street Fighter II: The World Warrior (USA 910522, Rev. G);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2uh;Street Fighter II: The World Warrior (USA 910522, Rev. H);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ui;Street Fighter II: The World Warrior (USA 910522, Rev. I);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2uk;Street Fighter II: The World Warrior (USA 911101);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2um;Street Fighter II: The World Warrior (USA 920312);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2em;Street Fighter II: The World Warrior (World 910129);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ea;Street Fighter II: The World Warrior (World 910204);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2en;Street Fighter II: The World Warrior (World 910204, conversion);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2eb;Street Fighter II: The World Warrior (World 910214);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ee;Street Fighter II: The World Warrior (World 910228);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ed;Street Fighter II: The World Warrior (World 910318);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ef;Street Fighter II: The World Warrior (World 910411);mame;sf2;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2;Street Fighter II: The World Warrior (World 910522);mame;;1991;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;6;;;;
sf2rules;Street Fighter II: The World Warrior (bootleg with rules screen);mame;sf2;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2b;Street Fighter II: The World Warrior (bootleg, set 1);mame;sf2;1992;bootleg (Playmark);;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2;;;6;;;;
sf2b2;Street Fighter II: The World Warrior (bootleg, set 2);mame;sf2;1992;bootleg;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2;;;6;;;;
sfiii2n;Street Fighter III 2nd Impact: Giant Attack (Asia 970930, NO CD);mame;sfiii2;1997;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfiii2;;;6;;;;
sfiii2j;Street Fighter III 2nd Impact: Giant Attack (Japan 970930);mame;sfiii2;1997;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfiii2;;chd;6;;;;
sfiii2;Street Fighter III 2nd Impact: Giant Attack (USA 970930);mame;;1997;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;chd;6;;;;
sfiii3r1;Street Fighter III 3rd Strike: Fight for the Future (Euro 990512);mame;sfiii3;1999;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfiii3;;chd;6;;;;
sfiii3;Street Fighter III 3rd Strike: Fight for the Future (Euro 990608);mame;;1999;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;chd;6;;;;
sfiii3jr1;Street Fighter III 3rd Strike: Fight for the Future (Japan 990512);mame;sfiii3;1999;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfiii3;;chd;6;;;;
sfiii3nr1;Street Fighter III 3rd Strike: Fight for the Future (Japan 990512, NO CD);mame;sfiii3;1999;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sfiii3;;;6;;;;
